"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2018-04-15","90.3","1.9563","6.4127","Trea Turner",607208,542881,"strikeout","swinging_strike",,,,,"8","Trea Turner strikes out swinging.  ","R","R","L","WSH","COL","S",2,"null",3,2,2018,"1.8769","1.2131","0.0357","2.0590","null","null","null",0,1,"Bot","null","null",,,455104,,"180415_174350","-8.5164","-130.6629","-7.0922","22.7958","33.0733","-17.3423","3.3774","1.4885","null","null","null","87.9690","2019","5.6050",529631,542881,455104,435622,518934,641857,596115,467827,453568,471865,"54.8943","null","null","0.00",1,0,0,"null",4,"7","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-04-15","90.9","2.2249","6.1836","Trea Turner",607208,542881,"null","ball",,,,,"12","null","R","R","L","WSH","COL","B","null","null",2,2,2018,"1.3247","1.0058","1.2654","2.6157","null","null","null",0,1,"Bot","null","null",,,455104,,"180415_174333","-5.1401","-132.1899","-5.0985","16.3537","27.9577","-19.7422","3.3673","1.6659","null","null","null","90.1470","2170","5.8460",529631,542881,455104,435622,518934,641857,596115,467827,453568,471865,"54.6540","null","null","null","null","null","null","null",4,"6","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-15","80.1","1.7445","6.5239","Trea Turner",607208,542881,"null","foul",,,,,"5","null","R","R","L","WSH","COL","S","null","null",2,2,2018,"0.7419","1.6820","0.2456","2.3550","null","null","null",0,1,"Bot","null","null",,,455104,,"180415_174308","-4.6066","-116.2546","-5.4229","7.4651","23.8862","-16.5553","3.3774","1.5392","null","null","null","78.6690","1764","5.6490",529631,542881,455104,435622,518934,641857,596115,467827,453568,471865,"54.8510","null","null","null","null","null","null","null",4,"5","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-15","91.6","1.8974","6.3987","Trea Turner",607208,542881,"null","ball",,,,,"11","null","R","R","L","WSH","COL","B","null","null",1,2,2018,"0.3766","1.5887","-0.5915","3.8005","null","null","null",0,1,"Bot","null","null",,,455104,,"180415_174253","-7.0073","-133.0970","-3.9682","5.9699","30.3388","-13.0818","3.4687","1.5392","null","null","null","90.4520","2181","5.8110",529631,542881,455104,435622,518934,641857,596115,467827,453568,471865,"54.6888","null","null","null","null","null","null","null",4,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-15","80.3","1.7838","6.5779","Trea Turner",607208,542881,"null","ball",,,,,"14","null","R","R","L","WSH","COL","B","null","null",0,2,2018,"1.0689","1.9640","0.2120","1.1000","null","null","null",0,1,"Bot","null","null",,,455104,,"180415_174238","-5.4179","-116.3751","-8.8375","10.6466","25.8291","-13.1381","3.4180","1.4378","null","null","null","78.8820","1719","5.9430",529631,542881,455104,435622,518934,641857,596115,467827,453568,471865,"54.5568","null","null","null","null","null","null","null",4,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-15","79.6","1.9093","6.4434","Trea Turner",607208,542881,"null","swinging_strike",,,,,"6","null","R","R","L","WSH","COL","S","null","null",0,1,2018,"1.1964","1.7306","0.6081","2.4295","null","null","null",0,1,"Bot","null","null",,,455104,,"180415_174224","-4.9848","-115.5189","-5.0753","11.4286","23.5382","-16.3466","3.4281","1.5646","null","null","null","78.3040","1725","5.7390",529631,542881,455104,435622,518934,641857,596115,467827,453568,471865,"54.7607","null","null","null","null","null","null","null",4,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-04-15","89.6","1.9967","6.3070","Trea Turner",607208,542881,"null","swinging_strike",,,,,"9","null","R","R","L","WSH","COL","S","null","null",0,0,2018,"1.8492","1.3596","0.4294","1.7322","null","null","null",0,1,"Bot","null","null",,,455104,,"180415_174209","-7.6607","-129.8098","-7.8714","22.2657","33.7658","-15.5100","3.4787","1.5392","null","null","null","87.8530","2104","5.9970",529631,542881,455104,435622,518934,641857,596115,467827,453568,471865,"54.5023","null","null","null","null","null","null","null",4,"1","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-04-14","80.2","-1.6074","6.2748","Trea Turner",607208,592351,"field_out","hit_into_play",,,,,"5","Trea Turner grounds out, third baseman Ryan McMahon to first baseman Ian Desmond.  ","R","R","R","WSH","COL","X",5,"ground_ball",0,2,2018,"0.5510","-0.7206","0.0335","2.0824","null","null","null",0,1,"Bot","105.75","165.43",,,547172,,"180414_171613","2.5928","-116.9139","-1.3079","4.5941","19.9803","-38.7465","3.2930","1.4041","40","86.6","-0.0660","80.3290","2450","6.0690",529616,592351,547172,435622,518934,641857,596115,467827,453568,471865,"54.4300","0.318","0.295","0.00",1,0,0,2,6,"4","Curveball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2018-04-14","95.1","-2.1329","5.9072","Trea Turner",607208,592351,"null","foul",,,,,"5","null","R","R","R","WSH","COL","S","null","null",0,2,2018,"-1.0740","1.0282","0.1855","2.3106","null","null","null",0,1,"Bot","null","null",,,547172,,"180414_171547","8.4170","-138.2871","-6.0922","-15.4166","26.8220","-17.9945","3.4670","1.5890","1","62.3","-70.8982","95.1880","1975","6.0900",529616,592351,547172,435622,518934,641857,596115,467827,453568,471865,"54.4100","null","null","null","null","null","null","null",6,"3","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"CU","2018-04-14","79.8","-1.8582","6.2231","Trea Turner",607208,592351,"null","swinging_strike",,,,,"14","null","R","R","R","WSH","COL","S","null","null",0,1,2018,"0.2951","-0.7660","0.3259","1.0100","null","null","null",0,1,"Bot","null","null",,,547172,,"180414_171530","4.2457","-116.1988","-3.3588","1.9318","20.1683","-38.7266","3.5046","1.6249","null","null","null","79.8930","2480","6.1520",529616,592351,547172,435622,518934,641857,596115,467827,453568,471865,"54.3477","null","null","null","null","null","null","null",6,"2","Curveball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2018-04-14","94.3","-2.0219","5.9131","Trea Turner",607208,592351,"null","called_strike",,,,,"3","null","R","R","R","WSH","COL","S","null","null",0,0,2018,"-0.7820","1.2012","0.5520","2.9704","null","null","null",0,1,"Bot","null","null",,,547172,,"180414_171516","8.3807","-137.1536","-4.6283","-11.5330","27.3107","-16.3041","3.4670","1.5890","null","null","null","94.3610","2016","6.1300",529616,592351,547172,435622,518934,641857,596115,467827,453568,471865,"54.3699","null","null","null","null","null","null","null",6,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-04-13","91.4","1.9104","5.7326","Trea Turner",607208,607536,"field_out","hit_into_play",,,,,"6","Trea Turner lines out to left fielder Gerardo Parra.  ","R","R","L","WSH","COL","X",7,"line_drive",2,1,2018,"1.1766","0.5661","0.7818","2.3582","null","null","null",0,1,"Bot","92.34","88.15",,,455104,,"180413_231635","-5.3540","-133.0353","-3.8554","15.0409","27.4641","-24.8864","3.5046","1.6249","276","87.1","18.2500","91.4230","2169","6.2040",529601,607536,455104,641857,518934,571448,596115,467827,435622,471865,"54.2952","0.697","0.702","0.00",1,0,0,4,5,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-13","85.2","1.9554","5.7068","Trea Turner",607208,607536,"null","ball",,,,,"12","null","R","R","L","WSH","COL","B","null","null",1,1,2018,"1.1308","0.3514","1.4368","2.9073","null","null","null",0,1,"Bot","null","null",,,455104,,"180413_231613","-3.4803","-124.1426","-1.0231","12.3584","23.4534","-28.5520","3.6263","1.7611","null","null","null","85.4610","1399","6.2590",529601,607536,455104,641857,518934,571448,596115,467827,435622,471865,"54.2404","null","null","null","null","null","null","null",5,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-04-13","90.6","2.0686","5.7150","Trea Turner",607208,607536,"null","foul",,,,,"12","null","R","R","L","WSH","COL","S","null","null",1,0,2018,"1.1413","0.3503","1.0479","2.6408","null","null","null",0,1,"Bot","null","null",,,455104,,"180413_231555","-4.9690","-131.8803","-2.4963","14.3131","27.9520","-27.7952","3.2947","1.4061","null","null","null","90.5360","2202","6.2250",529601,607536,455104,641857,518934,571448,596115,467827,435622,471865,"54.2750","null","null","null","null","null","null","null",5,"2","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-04-13","89.6","1.9508","5.6961","Trea Turner",607208,607536,"null","ball",,,,,"14","null","R","R","L","WSH","COL","B","null","null",0,0,2018,"1.3145","0.3274","1.9561","2.5180","null","null","null",0,1,"Bot","null","null",,,455104,,"180413_231541","-2.7649","-130.5059","-2.5304","15.5570","28.8392","-28.1191","3.6899","1.8116","null","null","null","89.5560","2166","6.3230",529601,607536,455104,641857,518934,571448,596115,467827,435622,471865,"54.1766","null","null","null","null","null","null","null",5,"1","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-12","85.1","-1.5287","6.0982","Trea Turner",607208,518452,"strikeout","foul_tip",,,,,"7","Trea Turner strikes out on a foul tip.  ","R","R","R","WSH","COL","S",2,"null",1,2,2018,"-0.9887","0.1794","-0.4375","1.7112","null","null","null",0,1,"Bot","null","null",,,455104,,"180412_232104","4.4637","-123.9192","-4.3819","-10.8752","21.7810","-29.7855","3.2993","1.4109","null","null","null","84.8660","1409","5.8310",529590,518452,455104,642162,518934,571448,596115,467827,435622,471865,"54.6687","null","null","0.00",1,0,0,"null",7,"4","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2018-04-12","84.4","-1.4163","6.0979","Trea Turner",607208,518452,"null","foul",,,,,"6","null","R","R","R","WSH","COL","S","null","null",1,1,2018,"0.6302","0.2822","0.7916","2.3791","null","null","null",0,1,"Bot","null","null",,,455104,,"180412_232040","3.8639","-122.7713","-2.8305","5.4952","22.6285","-29.1160","3.2993","1.4109","21","64.6","-3.5899","83.3300","1989","5.4460",529590,518452,455104,642162,518934,571448,596115,467827,435622,471865,"55.0537","null","null","null","null","null","null","null",7,"3","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2018-04-12","89.6","-1.3843","6.1906","Trea Turner",607208,518452,"null","called_strike",,,,,"6","null","R","R","R","WSH","COL","S","null","null",1,0,2018,"0.1000","0.9902","0.4859","2.6515","null","null","null",0,1,"Bot","null","null",,,455104,,"180412_232025","4.3582","-130.3083","-4.7638","0.2754","25.2036","-20.4110","3.5257","1.6501","null","null","null","88.8070","1816","5.6500",529590,518452,455104,642162,518934,571448,596115,467827,435622,471865,"54.8500","null","null","null","null","null","null","null",7,"2","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2018-04-12","89.9","-1.2068","6.1857","Trea Turner",607208,518452,"null","ball",,,,,"12","null","R","R","R","WSH","COL","B","null","null",0,0,2018,"0.0733","0.9354","1.3619","3.3275","null","null","null",0,1,"Bot","null","null",,,455104,,"180412_232013","6.1791","-130.8416","-3.0961","-0.3577","25.2894","-21.1125","3.5408","1.6627","null","null","null","89.7470","1748","5.9980",529590,518452,455104,642162,518934,571448,596115,467827,435622,471865,"54.5017","null","null","null","null","null","null","null",7,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"SI","2018-04-11","91.2","-1.6107","6.5483","Trea Turner",607208,435221,"grounded_into_double_play","hit_into_play",,,,,"13","Trea Turner grounds into a double play, third baseman Charlie Culberson to second baseman Ozzie Albies to first baseman Freddie Freeman.   Brian Goodwin out at 2nd.  ","R","R","R","WSH","ATL","X",5,"ground_ball",0,1,2018,"-1.5187","0.7645","-0.0989","1.5434","null","null","571718.00",0,1,"Bot","106.26","170.00",,,435559,,"180411_171638","6.8699","-132.2465","-8.1116","-18.8574","29.0359","-21.9184","3.4763","1.7148","2","77.8","-32.6510","89.7230","2192","5.6430",529575,435221,435559,518692,645277,518586,621020,605512,542255,455976,"54.8569","0.072","0.057","0.00",1,0,0,2,7,"2","Sinker",0,1,0,1,1,0,0,1,"Standard","Standard"
"SI","2018-04-11","91.0","-1.5718","6.5584","Trea Turner",607208,435221,"null","called_strike",,,,,"5","null","R","R","R","WSH","ATL","S","null","null",0,0,2018,"-1.2724","1.0612","-0.0715","2.8885","null","null","571718.00",0,1,"Bot","null","null",,,435559,,"180411_171618","6.3231","-132.2585","-5.4417","-15.8906","27.5515","-19.1333","3.4668","1.7061","null","null","null","89.8540","2071","5.6010",529575,435221,435559,518692,645277,518586,621020,605512,542255,455976,"54.8989","null","null","null","null","null","null","null",7,"1","Sinker",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2018-04-10","97.8","-1.5892","6.4246","Trea Turner",607208,592314,"strikeout","swinging_strike",,,,,"2","Trea Turner strikes out swinging.  ","R","R","R","WSH","ATL","S",2,"null",2,2,2018,"-0.1389","1.7667","0.2720","2.8671","null","null","571718.00",0,1,"Bot","null","null",,,542208,,"180410_232122","5.2926","-142.0492","-8.0257","-3.0866","33.0730","-6.9588","3.2992","1.4109","null","null","null","97.0210","2451","5.9870",529561,592314,542208,518692,645277,475247,621020,605512,542255,455976,"54.5128","null","null","0.00",1,0,0,"null",6,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-10","83.2","-1.7490","6.2961","Trea Turner",607208,592314,"null","foul",,,,,"6","null","R","R","R","WSH","ATL","S","null","null",2,2,2018,"0.5513","-0.2145","0.5278","2.2827","null","null","571718.00",0,1,"Bot","null","null",,,542208,,"180410_232044","4.1314","-121.1266","-2.3319","4.5436","23.5451","-34.0372","3.2992","1.4109","134","66.4","21.9507","82.6990","2564","5.9170",529561,592314,542208,518692,645277,475247,621020,605512,542255,455976,"54.5821","null","null","null","null","null","null","null",6,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-10","83.6","-1.9104","6.2195","Trea Turner",607208,592314,"null","foul",,,,,"8","null","R","R","R","WSH","ATL","S","null","null",2,2,2018,"0.5593","-0.1134","-0.0563","1.8586","null","null","571718.00",0,1,"Bot","null","null",,,542208,,"180410_232029","3.1676","-121.7460","-3.4183","4.8785","22.8861","-32.8739","3.2992","1.4109","165","63.4","48.6077","83.0830","2537","5.8070",529561,592314,542208,518692,645277,475247,621020,605512,542255,455976,"54.6929","null","null","null","null","null","null","null",6,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-04-10","96.8","-1.8650","6.2198","Trea Turner",607208,592314,"null","ball",,,,,"14","null","R","R","R","WSH","ATL","B","null","null",1,2,2018,"-1.2374","1.0319","1.0213","2.0517","null","null","571718.00",0,1,"Bot","null","null",,,542208,,"180410_232007","10.4894","-140.4474","-7.8961","-18.6596","30.0218","-17.0006","3.7196","1.8162","null","null","null","96.7720","2207","6.3090",529561,592314,542208,518692,645277,475247,621020,605512,542255,455976,"54.1908","null","null","null","null","null","null","null",6,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-10","96.0","-1.3540","6.3355","Trea Turner",607208,592314,"null","ball",,,,,"12","null","R","R","R","WSH","ATL","B","null","null",0,2,2018,"-0.3437","1.6363","1.2411","2.7960","null","null","571718.00",0,1,"Bot","null","null",,,542208,,"180410_231946","7.6447","-139.3223","-7.3960","-6.3418","34.4785","-9.3905","3.5930","1.7656","null","null","null","95.5580","2349","6.4130",529561,592314,542208,518692,645277,475247,621020,605512,542255,455976,"54.0867","null","null","null","null","null","null","null",6,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-10","82.2","-1.9828","6.2864","Trea Turner",607208,592314,"null","foul",,,,,"5","null","R","R","R","WSH","ATL","S","null","null",0,1,2018,"0.4216","-0.1591","-0.1404","2.6940","null","null","571718.00",0,1,"Bot","null","null",,,542208,,"180410_231928","3.3388","-119.5491","-1.2592","3.2678","24.1256","-33.6655","3.2992","1.4109","152","66.9","22.2698","81.1700","null","5.7240",529561,592314,542208,518692,645277,475247,621020,605512,542255,455976,"54.7755","null","null","null","null","null","null","null",6,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-10","95.4","-1.7356","6.2718","Trea Turner",607208,592314,"null","called_strike",,,,,"5","null","R","R","R","WSH","ATL","S","null","null",0,0,2018,"-0.3213","1.6475","0.0956","2.4454","null","null","571718.00",0,1,"Bot","null","null",,,542208,,"180410_231913","5.4943","-138.6713","-8.0575","-5.2718","29.1870","-9.5936","3.6030","1.6896","null","null","null","95.0660","2399","6.0240",529561,592314,542208,518692,645277,475247,621020,605512,542255,455976,"54.4757","null","null","null","null","null","null","null",6,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-09","77.6","-1.9409","5.2603","Trea Turner",607208,527054,"strikeout","swinging_strike",,,,,"14","Trea Turner strikes out swinging.  ","R","R","R","WSH","ATL","S",2,"null",0,2,2018,"0.5939","0.0745","0.0847","1.0802","null","null","null",0,1,"Bot","null","null",,,435559,,"180409_231442","3.2374","-112.8919","-2.1188","4.3657","21.0004","-31.4065","3.2992","1.4109","null","null","null","76.7870","2492","5.7670",529548,527054,435559,518692,645277,475247,621020,605512,542255,455976,"54.7321","null","null","0.00",1,0,0,"null",4,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-09","87.9","-1.8136","5.3064","Trea Turner",607208,527054,"null","foul",,,,,"5","null","R","R","R","WSH","ATL","S","null","null",0,1,2018,"-0.5131","1.1979","0.0215","2.6907","null","null","null",0,1,"Bot","null","null",,,435559,,"180409_231428","5.4645","-127.7252","-2.5977","-6.7437","28.6445","-18.9579","3.2992","1.4109","147","71.6","71.6454","87.0690","1978","6.0440",529548,527054,435559,518692,645277,475247,621020,605512,542255,455976,"54.4558","null","null","null","null","null","null","null",4,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-09","88.7","-1.7574","5.2595","Trea Turner",607208,527054,"null","called_strike",,,,,"5","null","R","R","R","WSH","ATL","S","null","null",0,0,2018,"-0.5616","1.1680","0.2120","2.7562","null","null","null",0,1,"Bot","null","null",,,435559,,"180409_231409","5.9336","-128.9030","-2.3946","-7.4839","29.1377","-19.1097","3.3326","1.6559","null","null","null","87.8030","1992","5.9970",529548,527054,435559,518692,645277,475247,621020,605512,542255,455976,"54.5024","null","null","null","null","null","null","null",4,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-07","94.2","1.1801","5.8938","Trea Turner",607208,571927,"single","hit_into_play_no_out",,,,,"5","Trea Turner singles on a bunt ground ball to pitcher Steven Matz.  ","R","R","L","WSH","NYM","X","null","ground_ball",1,1,2018,"1.0952","1.0325","-0.2407","2.6443","null","null","null",0,1,"Bot","142.83","184.73",,,518595,,"180407_171606","-6.1081","-136.9573","-4.9634","15.1159","32.5743","-18.3486","3.3030","1.4147","null","40.0","-36.0000","93.7950","2059","6.2730",529526,571927,518595,527038,452678,453943,642708,493316,501571,457803,"54.2261","0.143","0.131","0.90",1,1,0,1,6,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-07","82.3","1.3584","5.8820","Trea Turner",607208,571927,"null","called_strike",,,,,"5","null","R","R","L","WSH","NYM","S","null","null",1,0,2018,"1.4979","0.7314","-0.0792","2.2605","null","null","null",0,1,"Bot","null","null",,,518595,,"180407_171553","-6.1483","-119.5958","-3.0040","15.5236","25.8291","-24.8392","3.3030","1.4396","null","null","null","81.7380","2289","6.2590",529526,571927,518595,527038,452678,453943,642708,493316,501571,457803,"54.2406","null","null","null","null","null","null","null",6,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-07","93.6","1.2420","6.0604","Trea Turner",607208,571927,"null","ball",,,,,"12","null","R","R","L","WSH","NYM","B","null","null",0,0,2018,"1.0324","1.4508","0.3625","4.2768","null","null","null",0,1,"Bot","null","null",,,518595,,"180407_171541","-4.5379","-136.1595","-1.9811","13.7984","33.6291","-14.1160","3.0649","1.2501","null","null","null","93.0400","2078","6.2590",529526,571927,518595,527038,452678,453943,642708,493316,501571,457803,"54.2405","null","null","null","null","null","null","null",6,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-04-04","96.9","-1.8476","6.1020","Trea Turner",607208,592314,"strikeout","called_strike",,,,,"14","Trea Turner called out on strikes.  ","R","R","R","ATL","WSH","S",2,"null",3,2,2018,"-1.0293","1.1317","0.9372","2.2727","543685.00","547180.00","null",2,1,"Top","null","null",,,542208,,"180404_161939","9.7820","-140.7687","-7.2724","-15.8390","30.2369","-15.7092","3.3720","1.5742","null","null","null","97.0660","2347","6.3560",529496,592314,542208,518692,645277,475247,518586,605512,542255,455976,"54.1441","null","null","0.00",1,0,0,"null",5,"7","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-04-04","88.3","-1.6291","6.1033","Trea Turner",607208,592314,"null","foul",,,,,"7","null","R","R","R","ATL","WSH","S","null","null",3,2,2018,"-1.1344","0.8002","-0.6262","1.7328","543685.00","547180.00","null",2,1,"Top","null","null",,,542208,,"180404_161917","4.8837","-128.5677","-6.3708","-13.7737","23.7448","-22.0899","3.3720","1.4839","null","null","null","89.5390","1961","6.7770",529496,592314,542208,518692,645277,475247,518586,605512,542255,455976,"53.7234","null","null","null","null","null","null","null",5,"6","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-04","85.5","-2.0454","6.0895","Trea Turner",607208,592314,"null","called_strike",,,,,"7","null","R","R","R","ATL","WSH","S","null","null",3,1,2018,"0.4412","0.0654","-0.6278","2.0690","543685.00","547180.00","null",2,1,"Top","null","null",,,542208,,"180404_161858","2.4479","-124.4170","-3.3438","4.0589","22.7380","-31.1212","3.4624","1.5742","null","null","null","84.8840","2574","5.6900",529496,592314,542208,518692,645277,475247,518586,605512,542255,455976,"54.8108","null","null","null","null","null","null","null",5,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-04","96.2","-1.5907","6.2875","Trea Turner",607208,592314,"null","ball",,,,,"12","null","R","R","R","ATL","WSH","B","null","null",2,1,2018,"-0.2154","1.4839","0.2869","4.1267","543685.00","547180.00","null",2,1,"Top","null","null",,,542208,,"180404_161841","5.4449","-140.0586","-3.5092","-3.9641","29.2934","-12.1891","3.5426","1.5742","null","null","null","96.2070","2394","6.1000",529496,592314,542208,518692,645277,475247,518586,605512,542255,455976,"54.4006","null","null","null","null","null","null","null",5,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-04","84.5","-1.9324","6.0918","Trea Turner",607208,592314,"null","ball",,,,,"14","null","R","R","R","ATL","WSH","B","null","null",1,1,2018,"0.7051","-0.1244","1.4569","1.8477","543685.00","547180.00","null",2,1,"Top","null","null",,,542208,,"180404_161825","6.4745","-122.9410","-3.3050","5.8951","22.8496","-33.0299","3.3620","1.5742","null","null","null","84.2790","null","6.0140",529496,592314,542208,518692,645277,475247,518586,605512,542255,455976,"54.4862","null","null","null","null","null","null","null",5,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-04","82.7","-1.9638","6.0544","Trea Turner",607208,592314,"null","ball",,,,,"14","null","R","R","R","ATL","WSH","B","null","null",0,1,2018,"0.6759","-0.0781","1.1036","0.4890","null","543685.00","547180.00",2,1,"Top","null","null",,,542208,,"180404_161756","5.6417","-120.2278","-6.0248","5.4636","21.1146","-32.0857","3.5878","1.6194","null","null","null","82.0790","null","5.7140",529496,592314,542208,518692,645277,475247,518586,605512,542255,455976,"54.7860","null","null","null","null","null","null","null",5,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-04","85.0","-1.9674","6.1332","Trea Turner",607208,592314,"null","foul",,,,,"5","null","R","R","R","ATL","WSH","S","null","null",0,0,2018,"0.6514","-0.0996","-0.0097","2.4102","null","543685.00","547180.00",2,1,"Top","null","null",,,542208,,"180404_161735","3.2901","-123.9018","-2.2826","6.0986","22.3714","-32.9921","3.3720","1.4839","128","68.6","16.0037","85.1590","null","6.0830",529496,592314,542208,518692,645277,475247,518586,605512,542255,455976,"54.4171","null","null","null","null","null","null","null",5,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-04-03","90.0","-2.0805","4.9669","Trea Turner",607208,527054,"walk","ball",,,,,"14","Trea Turner walks.  ","R","R","R","ATL","WSH","B","null","null",3,2,2018,"-1.3442","0.4600","0.5104","1.3879","null","null","null",2,1,"Top","null","null",,,455755,,"180403_235858","9.2030","-130.8236","-3.9183","-17.1381","24.0611","-26.3666","3.3415","1.5660","null","null","null","90.0660","2120","6.1050",529483,527054,455755,518692,645277,475247,621020,605512,542255,455976,"54.3958","null","null","0.70",1,0,0,"null",6,"8","2-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-03","90.1","-1.9056","4.9775","Trea Turner",607208,527054,"null","foul",,,,,"6","null","R","R","R","ATL","WSH","S","null","null",3,2,2018,"-0.6236","1.0946","0.6186","2.4288","null","null","null",2,1,"Top","null","null",,,455755,,"180403_235824","7.6487","-131.1060","-2.7860","-8.7520","24.6336","-18.9909","3.3106","1.5455","null","null","null","91.0260","2279","6.6040",529483,527054,455755,518692,645277,475247,621020,605512,542255,455976,"53.8958","null","null","null","null","null","null","null",6,"7","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-03","90.9","-1.9758","4.9907","Trea Turner",607208,527054,"null","foul",,,,,"2","null","R","R","R","ATL","WSH","S","null","null",3,2,2018,"-0.5156","0.8856","-0.0161","3.0060","null","null","null",2,1,"Top","null","null",,,455755,,"180403_235746","6.0567","-132.3463","-0.9777","-7.4022","28.5623","-21.6993","3.4670","1.5890","222","86.6","57.7816","91.3490","2218","6.5570",529483,527054,455755,518692,645277,475247,621020,605512,542255,455976,"53.9437","null","null","null","null","null","null","null",6,"6","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"SL","2018-04-03","79.0","-1.9214","5.0683","Trea Turner",607208,527054,"null","ball",,,,,"14","null","R","R","R","ATL","WSH","B","null","null",2,2,2018,"0.4826","0.3468","0.7971","1.0189","null","null","null",2,1,"Top","null","null",,,455755,,"180403_235720","4.9865","-114.9421","-2.6399","3.2880","20.7498","-28.9299","3.4670","1.5890","null","null","null","78.2190","2567","5.6880",529483,527054,455755,518692,645277,475247,621020,605512,542255,455976,"54.8125","null","null","null","null","null","null","null",6,"5","Slider",0,3,3,0,3,0,3,0,"Standard","Standard"
