"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2018-04-22","81.6","1.9216","5.4702","Trea Turner",607208,622072,"null","called_strike",,,,,"8","null","R","R","L","LAD","WSH","S","null","null",0,0,2018,"-0.1478","-0.1734","0.0575","2.1855","null","null","null",1,5,"Top","null","null",,,518735,,"180423_013212","-3.8942","-118.8781","-0.6014","-0.7833","18.8409","-33.9148","3.4813","1.6555","null","null","null","81.7890","2015","5.9680",529735,622072,518735,641355,400284,571970,608369,592626,621035,624577,"54.5307","null","null","null","null","null","null","null",33,"1","Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard"
"KC","2018-04-22","82.1","1.9138","5.5966","Trea Turner",607208,622072,"field_out","hit_into_play",,,,,"8","Trea Turner grounds out, shortstop Corey Seager to first baseman Cody Bellinger.  ","R","R","L","LAD","WSH","X",6,"ground_ball",1,2,2018,"-0.0616","-0.1438","-0.0057","1.7757","null","null","null",0,3,"Top","107.80","155.80",,,518735,,"180423_005819","-4.2107","-119.5592","-1.8886","0.1535","21.0606","-33.4247","3.3989","1.5108","7","98.1","-13.4120","82.1070","2070","6.0580",529735,622072,518735,641355,400284,571970,608369,592626,621035,624577,"54.4406","0.236","0.227","0.00",1,0,0,2,18,"4","Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2018-04-22","82.9","1.9047","5.5534","Trea Turner",607208,622072,"null","called_strike",,,,,"6","null","R","R","L","LAD","WSH","S","null","null",1,1,2018,"1.1435","0.8658","0.7673","2.3408","null","null","null",0,3,"Top","null","null",,,518735,,"180423_005800","-4.8569","-120.7299","-2.5832","12.1587","23.2208","-23.3865","3.6265","1.7282","null","null","null","83.2340","1842","6.4390",529735,622072,518735,641355,400284,571970,608369,592626,621035,624577,"54.0602","null","null","null","null","null","null","null",18,"3","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2018-04-22","88.9","1.6179","5.8193","Trea Turner",607208,622072,"null","ball",,,,,"11","null","R","R","L","LAD","WSH","B","null","null",0,1,2018,"0.8768","1.2927","-1.2830","3.1239","null","null","null",0,3,"Top","null","null",,,518735,,"180423_005742","-8.9188","-129.1870","-3.2647","11.5835","25.5376","-17.2591","3.6578","1.7075","null","null","null","88.9080","2135","6.2550",529735,622072,518735,641355,400284,571970,608369,592626,621035,624577,"54.2443","null","null","null","null","null","null","null",18,"2","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2018-04-22","82.8","1.8771","5.6277","Trea Turner",607208,622072,"null","swinging_strike",,,,,"13","null","R","R","L","LAD","WSH","S","null","null",0,0,2018,"1.1192","0.5123","-0.4773","1.1932","null","null","null",0,3,"Top","null","null",,,518735,,"180423_005726","-7.4859","-120.3017","-4.5667","12.2125","23.6675","-26.5931","3.3989","1.5108","null","null","null","82.2630","1822","6.0460",529735,622072,518735,641355,400284,571970,608369,592626,621035,624577,"54.4535","null","null","null","null","null","null","null",18,"1","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2018-04-21","94.3","2.7196","5.2917","Trea Turner",607208,571561,"field_out","hit_into_play",,,,,"8","Trea Turner grounds out, shortstop Corey Seager to first baseman Cody Bellinger.  ","R","R","L","LAD","WSH","X",6,"ground_ball",3,2,2018,"0.3563","1.1448","0.0271","1.9246","null","null","null",1,8,"Top","111.70","150.95",,,518735,,"180422_031547","-7.8754","-137.1675","-5.7236","6.2069","28.1132","-16.4210","3.5499","1.6205","43","108.7","0.0870","95.4280","2359","6.7980",529720,571561,518735,641355,571771,571970,608369,592626,621035,624577,"53.7008","0.495","0.458","0.00",1,0,0,4,56,"6","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-21","93.6","2.6841","5.3286","Trea Turner",607208,571561,"null","called_strike",,,,,"7","null","R","R","L","LAD","WSH","S","null","null",3,1,2018,"0.1517","1.2873","-0.3663","1.7728","null","null","null",1,8,"Top","null","null",,,518735,,"180422_031529","-8.2914","-136.1137","-6.4219","3.5904","27.2378","-14.6795","3.5084","1.6205","null","null","null","94.8260","2394","6.8400",529720,571561,518735,641355,571771,571970,608369,592626,621035,624577,"53.6589","null","null","null","null","null","null","null",56,"5","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-21","93.7","2.7477","5.3183","Trea Turner",607208,571561,"null","ball",,,,,"13","null","R","R","L","LAD","WSH","B","null","null",2,1,2018,"0.2135","1.2790","-0.6096","1.2060","null","null","null",1,8,"Top","null","null",,,518735,,"180422_031511","-9.2330","-136.1398","-7.8592","4.5580","27.1069","-14.4914","3.5191","1.6620","null","null","null","94.8620","2459","6.8400",529720,571561,518735,641355,571771,571970,608369,592626,621035,624577,"53.6587","null","null","null","null","null","null","null",56,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-21","93.7","2.7272","5.3823","Trea Turner",607208,571561,"null","ball",,,,,"12","null","R","R","L","LAD","WSH","B","null","null",1,1,2018,"0.3666","1.2497","0.9618","3.8487","null","null","null",1,8,"Top","null","null",,,518735,,"180422_031453","-5.4269","-136.5512","-1.0791","5.7772","28.0382","-16.2424","3.5191","1.5790","null","null","null","94.7770","2403","6.6840",529720,571561,518735,641355,571771,571970,608369,592626,621035,624577,"53.8154","null","null","null","null","null","null","null",56,"3","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"CH","2018-04-21","89.8","2.6304","5.2932","Trea Turner",607208,571561,"null","ball",,,,,"13","null","R","R","L","LAD","WSH","B","null","null",0,1,2018,"0.8421","0.7914","-0.6087","0.9612","null","null","null",1,8,"Top","null","null",,,518735,,"180422_031424","-9.7614","-130.3365","-6.3747","11.5773","26.5846","-22.0771","3.4984","1.5997","null","null","null","89.6290","1440","6.2600",529720,571561,518735,641355,571771,571970,608369,592626,621035,624577,"54.2395","null","null","null","null","null","null","null",56,"2","Changeup",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-21","93.4","2.5785","5.3992","Trea Turner",607208,571561,"null","called_strike",,,,,"7","null","R","R","L","LAD","WSH","S","null","null",0,0,2018,"0.3468","1.3827","-0.4618","2.0543","null","null","null",1,8,"Top","null","null",,,518735,,"180422_031358","-8.7004","-135.8891","-6.0596","6.1701","27.6649","-13.5752","3.4877","1.6412","null","null","null","94.6690","2408","6.8790",529720,571561,518735,641355,571771,571970,608369,592626,621035,624577,"53.6205","null","null","null","null","null","null","null",56,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-21","91.5","2.4146","5.7070","Trea Turner",607208,547943,"field_out","hit_into_play",,,,,"4","Trea Turner pops out to second baseman Chris Taylor.  ","R","R","L","LAD","WSH","X",4,"popup",1,2,2018,"0.8888","1.1420","-0.5950","2.7519","null","null","null",1,5,"Top","130.69","117.02",,,518735,,"180422_021540","-9.5126","-132.9474","-4.0618","12.5205","26.8457","-17.9356","3.5208","1.6329","200","73.0","46.2140","91.7540","2165","6.3940",529720,547943,518735,641355,621035,571970,608369,461314,592626,624577,"54.1053","0.127","0.134","0.00",1,0,0,3,32,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2018-04-21","83.2","2.5962","5.6649","Trea Turner",607208,547943,"null","foul",,,,,"14","null","R","R","L","LAD","WSH","S","null","null",1,1,2018,"0.9507","0.7235","0.5376","1.1183","null","null","null",1,5,"Top","null","null",,,518735,,"180422_021505","-6.6248","-120.9619","-5.4262","10.6692","22.8355","-24.1795","3.5830","1.6744","null","null","null","83.6330","1654","6.5510",529720,547943,518735,641355,621035,571970,608369,461314,592626,624577,"53.9483","null","null","null","null","null","null","null",32,"3","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"FC","2018-04-21","87.8","2.2299","5.8334","Trea Turner",607208,547943,"null","ball",,,,,"13","null","R","R","L","LAD","WSH","B","null","null",0,1,2018,"-0.0814","0.7164","-1.2139","2.4100","null","null","null",1,5,"Top","null","null",,,518735,,"180422_021441","-8.1967","-127.7591","-3.7068","0.6734","24.5215","-23.7326","3.3241","1.5084","null","null","null","88.3700","2080","6.4930",529720,547943,518735,641355,621035,571970,608369,461314,592626,624577,"54.0059","null","null","null","null","null","null","null",32,"2","Cutter",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2018-04-21","73.5","2.2452","5.9661","Trea Turner",607208,547943,"null","swinging_strike",,,,,"7","null","R","R","L","LAD","WSH","S","null","null",0,0,2018,"-0.8248","-1.3145","-0.5892","1.5956","null","null","null",1,5,"Top","null","null",,,518735,,"180422_021421","-4.3049","-106.8906","0.7749","-5.3878","20.2195","-42.4593","3.5001","1.5706","null","null","null","72.7960","2563","6.0090",529720,547943,518735,641355,621035,571970,608369,461314,592626,624577,"54.4898","null","null","null","null","null","null","null",32,"1","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2018-04-21","74.8","2.1517","5.9717","Trea Turner",607208,547943,"single","hit_into_play_no_out",,,,,"6","Trea Turner singles on a ground ball to right fielder Yasiel Puig.  ","R","R","L","LAD","WSH","X","null","ground_ball",0,1,2018,"-0.8002","-1.0619","0.8293","2.8506","null","null","null",1,3,"Top","183.78","92.20",,,518735,,"180422_014054","-1.3297","-108.8001","2.6035","-5.9725","20.1985","-41.1646","3.4834","1.6785","31","98.2","-3.0380","74.0110","2597","5.8550",529720,547943,518735,641355,621035,571970,608369,461314,592626,624577,"54.6439","0.347","0.330","0.90",1,1,0,2,17,"2","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FC","2018-04-21","88.3","2.3141","5.8799","Trea Turner",607208,547943,"null","called_strike",,,,,"4","null","R","R","L","LAD","WSH","S","null","null",0,0,2018,"0.3172","0.9110","-0.7720","2.2645","null","null","null",1,3,"Top","null","null",,,518735,,"180422_014034","-8.1906","-128.4619","-4.6749","5.0808","24.0852","-21.3074","3.3175","1.4917","null","null","null","88.8340","2041","6.4210",529720,547943,518735,641355,621035,571970,608369,461314,592626,624577,"54.0782","null","null","null","null","null","null","null",17,"1","Cutter",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2018-04-20","80.9","0.9177","6.1097","Trea Turner",607208,571893,"field_out","hit_into_play",,,,,"14","Trea Turner grounds out, shortstop Corey Seager to first baseman Chase Utley.  ","R","R","L","LAD","WSH","X",6,"ground_ball",1,2,2018,"1.3098","0.1306","0.3471","1.2526","null","null","null",0,9,"Top","106.79","157.62",,,518735,,"180421_050924","-3.5607","-117.6298","-4.3549","12.3099","21.4357","-30.4879","3.4010","1.5129","null","82.9","-20.6990","79.1920","1281","5.0530",529705,571893,518735,400284,605131,571970,608369,641355,621035,624577,"55.4463","0.072","0.066","0.00",1,0,0,2,72,"4","Changeup",2,5,5,2,5,2,5,2,"Standard","Standard"
"FF","2018-04-20","89.3","0.9049","6.0824","Trea Turner",607208,571893,"null","ball",,,,,"13","null","R","R","L","LAD","WSH","B","null","null",0,2,2018,"1.1153","1.3753","-0.6730","0.0140","null","null","null",0,9,"Top","null","null",,,518735,,"180421_050859","-5.9884","-129.2856","-11.3808","13.2907","26.4426","-15.2337","3.4823","1.6500","null","null","null","87.3030","2086","5.2690",529705,571893,518735,400284,605131,571970,608369,641355,621035,624577,"55.2298","null","null","null","null","null","null","null",72,"3","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"FF","2018-04-20","89.1","0.6981","6.3013","Trea Turner",607208,571893,"null","foul",,,,,"4","null","R","R","L","LAD","WSH","S","null","null",0,1,2018,"1.0172","1.3644","-0.7117","2.6102","null","null","null",0,9,"Top","null","null",,,518735,,"180421_050836","-5.4290","-129.4381","-5.7164","12.2027","25.8826","-16.3692","3.4010","1.5129","193","70.2","42.4891","87.7720","2103","5.4520",529705,571893,518735,400284,605131,571970,608369,641355,621035,624577,"55.0469","null","null","null","null","null","null","null",72,"2","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"SL","2018-04-20","87.6","0.6775","6.3382","Trea Turner",607208,571893,"null","called_strike",,,,,"4","null","R","R","L","LAD","WSH","S","null","null",0,0,2018,"0.7296","1.3255","-0.7990","2.5268","null","null","null",0,9,"Top","null","null",,,518735,,"180421_050815","-4.9267","-127.3535","-5.6405","8.6630","24.5405","-17.3209","3.6293","1.6500","null","null","null","86.3300","2067","5.3900",529705,571893,518735,400284,605131,571970,608369,641355,621035,624577,"55.1088","null","null","null","null","null","null","null",72,"1","Slider",2,5,5,2,5,2,5,2,"Standard","Standard"
"SL","2018-04-20","87.2","1.2762","6.3323","Trea Turner",607208,477132,"field_out","hit_into_play",,,,,"7","Trea Turner grounds out, shortstop Corey Seager to first baseman Cody Bellinger.  ","R","R","L","LAD","WSH","X",6,"ground_ball",0,0,2018,"-0.3323","1.0853","-0.4197","1.9943","null","null","null",1,7,"Top","106.18","152.77",,,518735,,"180421_041123","-3.3841","-126.8988","-6.4544","-2.8886","24.9856","-19.5185","3.4010","1.5129","9","100.2","-11.6280","86.8680","2632","5.9890",529705,477132,518735,641355,400284,571970,608369,592626,621035,624577,"54.5104","0.272","0.265","0.00",1,0,0,2,54,"1","Slider",1,4,4,1,4,1,4,1,"Standard","Standard"
"SL","2018-04-20","87.3","1.0758","6.4250","Trea Turner",607208,477132,"single","hit_into_play_score",,,,,"4","Trea Turner singles on a bunt ground ball to pitcher Clayton Kershaw.   Michael A.   Taylor scores.    Max Scherzer to 2nd.  ","R","R","L","LAD","WSH","X","null","ground_ball",0,0,2018,"-0.7795","1.4334","-0.7932","2.2170","572191.00","null","453286.00",1,5,"Top","138.28","184.27",,,518735,,"180421_032258","-2.8959","-126.9412","-6.8104","-7.6742","27.4209","-15.6849","3.4008","1.5127","null","40.0","-36.0000","86.6400","2681","6.0340",529705,477132,518735,641355,400284,571970,608369,592626,621035,624577,"54.4647","0.143","0.131","0.90",1,1,0,1,35,"1","Slider",0,2,2,0,2,0,2,0,"Standard","Standard"
"CU","2018-04-20","72.1","0.7418","6.3623","Trea Turner",607208,477132,"field_out","hit_into_play",,,,,"12","Trea Turner grounds out, second baseman Chase Utley to first baseman Cody Bellinger.  ","R","R","L","LAD","WSH","X",4,"ground_ball",1,2,2018,"-0.1801","-1.4563","1.0800","2.6417","null","null","null",0,3,"Top","137.40","160.23",,,518735,,"180421_024748","0.9586","-104.7627","2.5347","-1.4652","19.6739","-43.3164","3.4010","1.5129","104","79.9","8.2010","70.8840","2418","5.6780",529705,477132,518735,641355,400284,571970,608369,592626,621035,624577,"54.8215","0.402","0.373","0.00",1,0,0,4,18,"4","Curveball",0,2,2,0,2,0,2,0,"Standard","Standard"
"SL","2018-04-20","88.2","1.1814","6.3232","Trea Turner",607208,477132,"null","ball",,,,,"13","null","R","R","L","LAD","WSH","B","null","null",0,2,2018,"-0.4063","0.9218","-0.6253","0.0483","null","null","null",0,3,"Top","null","null",,,518735,,"180421_024727","-3.5318","-128.0877","-10.9930","-3.7905","23.6464","-20.2768","3.3909","1.5129","null","null","null","87.8420","2655","5.9380",529705,477132,518735,641355,400284,571970,608369,592626,621035,624577,"54.5611","null","null","null","null","null","null","null",18,"3","Slider",0,2,2,0,2,0,2,0,"Standard","Standard"
"CU","2018-04-20","73.0","0.9259","6.4548","Trea Turner",607208,477132,"null","swinging_strike",,,,,"14","null","R","R","L","LAD","WSH","S","null","null",0,1,2018,"0.0277","-1.4693","0.2180","0.9020","null","null","null",0,3,"Top","null","null",,,518735,,"180421_024706","-1.4663","-106.1740","-1.2166","0.4848","20.1739","-43.1250","3.4010","1.5129","null","null","null","72.4130","2487","6.1180",529705,477132,518735,641355,400284,571970,608369,592626,621035,624577,"54.3806","null","null","null","null","null","null","null",18,"2","Curveball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2018-04-20","90.8","1.2620","6.2198","Trea Turner",607208,477132,"null","foul",,,,,"5","null","R","R","L","LAD","WSH","S","null","null",0,0,2018,"0.2593","1.8969","0.0011","2.6801","null","null","null",0,3,"Top","null","null",,,518735,,"180421_024646","-3.7375","-132.0019","-7.0236","3.9041","30.5045","-8.5285","3.4010","1.5129","194","71.0","36.4829","90.9520","2410","6.6290",529705,477132,518735,641355,400284,571970,608369,592626,621035,624577,"53.8705","null","null","null","null","null","null","null",18,"1","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FC","2018-04-18","86.2","-2.9268","5.6198","Trea Turner",607208,573109,"field_out","hit_into_play",,,,,"5","Trea Turner grounds out, shortstop Amed Rosario to first baseman Adrian Gonzalez.  ","R","R","R","NYM","WSH","X",6,"ground_ball",2,0,2018,"0.2685","1.1890","-0.0259","2.5713","null","null","null",2,8,"Top","106.06","155.83",,,446653,,"180419_011621","6.2873","-125.2892","-3.3577","1.5862","23.7977","-19.4551","3.2909","1.4026","38","87.7","-0.5770","85.4590","2395","5.7410",529682,573109,446653,408236,452678,453943,642708,493316,624424,457803,"54.7586","0.281","0.262","0.00",1,0,0,2,56,"3","Cutter",2,4,4,2,4,2,4,2,"Standard","Standard"
"FT","2018-04-18","88.9","-2.8502","5.5232","Trea Turner",607208,573109,"null","ball",,,,,"13","null","R","R","R","NYM","WSH","B","null","null",1,0,2018,"-1.1302","0.9091","-1.1593","1.7815","null","null","null",2,8,"Top","null","null",,,446653,,"180419_011600","6.5191","-129.2617","-5.0402","-14.0304","26.3085","-21.1374","3.5023","1.6242","null","null","null","89.0670","2166","6.3830",529682,573109,446653,408236,452678,453943,642708,493316,624424,457803,"54.1161","null","null","null","null","null","null","null",56,"2","2-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard"
"FF","2018-04-18","91.1","-2.7872","5.6042","Trea Turner",607208,573109,"null","ball",,,,,"3","null","R","R","R","NYM","WSH","B","null","null",0,0,2018,"0.0961","1.3924","0.4276","2.9242","null","null","null",2,8,"Top","null","null",,,446653,,"180419_011540","7.8033","-132.3609","-3.7087","-0.6167","29.2764","-15.5183","3.3216","1.5016","null","null","null","90.2310","2616","5.9250",529682,573109,446653,408236,452678,453943,642708,493316,624424,457803,"54.5746","null","null","null","null","null","null","null",56,"1","4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard"
"FF","2018-04-18","88.8","-3.7814","4.6718","Trea Turner",607208,623149,"field_out","hit_into_play",,,,,"4","Trea Turner flies out to center fielder Michael Conforto.  ","R","R","R","NYM","WSH","X",8,"fly_ball",0,1,2018,"-0.7464","1.0253","-0.8104","2.2958","null","null","null",0,6,"Top","122.36","83.49",,,446653,,"180419_004219","8.7417","-128.9317","-1.8554","-10.0093","26.2245","-20.7175","3.2646","1.3762","276","79.5","35.2920","88.1970","2211","5.9860",529682,623149,446653,408236,452678,453943,642708,493316,624424,457803,"54.5132","0.034","0.051","0.00",1,0,0,3,41,"2","4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard"
"SL","2018-04-18","81.6","-3.6031","4.8497","Trea Turner",607208,623149,"null","called_strike",,,,,"9","null","R","R","R","NYM","WSH","S","null","null",0,0,2018,"0.6396","-0.0271","0.4966","1.5366","null","null","null",0,6,"Top","null","null",,,446653,,"180419_004156","7.9303","-118.4821","-0.7718","4.3618","23.1293","-32.5197","3.3778","1.2901","null","null","null","80.7080","null","5.8490",529682,623149,446653,408236,452678,453943,642708,493316,624424,457803,"54.6502","null","null","null","null","null","null","null",41,"1","Slider",2,3,3,2,3,2,3,2,"Standard","Standard"
"FF","2018-04-18","92.6","0.8407","5.7630","Trea Turner",607208,571927,"strikeout","called_strike",,,,,"7","Trea Turner called out on strikes.  ","R","R","L","NYM","WSH","S",2,"null",3,2,2018,"1.0090","1.5561","-0.6291","2.1700","null","null","null",0,3,"Top","null","null",,,446653,,"180418_235412","-5.9488","-134.6727","-6.7527","13.5504","29.2085","-12.0177","3.4923","1.7512","null","null","null","92.5940","2074","6.3130",529682,571927,446653,408236,452678,453943,642708,493316,624424,457803,"54.1861","null","null","0.00",1,0,0,"null",19,"6","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"SI","2018-04-18","92.8","0.8802","5.7577","Trea Turner",607208,571927,"null","ball",,,,,"11","null","R","R","L","NYM","WSH","B","null","null",2,2,2018,"1.4096","0.9468","-0.0517","3.8327","null","null","null",0,3,"Top","null","null",,,446653,,"180418_235356","-5.6146","-135.1036","-1.2262","18.8410","31.8560","-20.3178","3.3537","1.5858","null","null","null","93.6660","2195","6.9600",529682,571927,446653,408236,452678,453943,642708,493316,624424,457803,"53.5395","null","null","null","null","null","null","null",19,"5","Sinker",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-18","93.3","0.7782","5.8264","Trea Turner",607208,571927,"null","ball",,,,,"11","null","R","R","L","NYM","WSH","B","null","null",1,2,2018,"1.1475","1.2833","-1.0540","3.1769","null","null","null",0,3,"Top","null","null",,,446653,,"180418_235340","-7.2789","-135.6664","-3.8877","15.8575","30.3779","-15.6015","3.3531","1.6035","null","null","null","93.5440","2058","6.5270",529682,571927,446653,408236,452678,453943,642708,493316,624424,457803,"53.9725","null","null","null","null","null","null","null",19,"4","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"SI","2018-04-18","93.0","0.8464","5.7171","Trea Turner",607208,571927,"null","ball",,,,,"11","null","R","R","L","NYM","WSH","B","null","null",0,2,2018,"1.3349","0.9150","-0.8243","4.1190","null","null","null",0,3,"Top","null","null",,,446653,,"180418_235327","-7.2259","-135.2513","-0.2948","17.9999","30.9967","-21.1258","3.3613","1.5015","null","null","null","92.9380","2070","6.4000",529682,571927,446653,408236,452678,453943,642708,493316,624424,457803,"54.0999","null","null","null","null","null","null","null",19,"3","Sinker",0,3,3,0,3,0,3,0,"Standard","Standard"
"CH","2018-04-18","83.0","0.9740","5.6834","Trea Turner",607208,571927,"null","called_strike",,,,,"9","null","R","R","L","NYM","WSH","S","null","null",0,1,2018,"1.2978","0.5246","0.5477","1.4711","null","null","null",0,3,"Top","null","null",,,446653,,"180418_235308","-3.5014","-120.7174","-4.1622","13.3216","24.0532","-26.4661","3.2709","1.4928","null","null","null","82.8360","2336","6.2610",529682,571927,446653,408236,452678,453943,642708,493316,624424,457803,"54.2388","null","null","null","null","null","null","null",19,"2","Changeup",0,3,3,0,3,0,3,0,"Standard","Standard"
"CH","2018-04-18","84.4","0.9267","5.6308","Trea Turner",607208,571927,"null","called_strike",,,,,"7","null","R","R","L","NYM","WSH","S","null","null",0,0,2018,"1.5115","0.7123","-0.3531","1.5972","null","null","null",0,3,"Top","null","null",,,446653,,"180418_235255","-6.0225","-122.6795","-4.4014","16.5378","25.8914","-24.2710","3.3638","1.6041","null","null","null","84.4160","2199","6.5120",529682,571927,446653,408236,452678,453943,642708,493316,624424,457803,"53.9872","null","null","null","null","null","null","null",19,"1","Changeup",0,3,3,0,3,0,3,0,"Standard","Standard"
"FF","2018-04-17","96.6","0.0846","6.0183","Trea Turner",607208,639373,"double","hit_into_play_no_out",,,,,"4","Trea Turner doubles (3) on a sharp ground ball to left fielder Yoenis Cespedes.  ","R","R","R","NYM","WSH","X","null","ground_ball",3,1,2018,"-0.5161","1.2940","-0.7468","2.4458","null","null","null",0,9,"Top","45.81","110.57",,,446653,,"180418_020830","-1.0626","-140.3922","-6.6596","-6.3562","31.6975","-14.3976","3.4190","1.5728","21","110.0","-6.0840","94.8910","2109","5.3580",529668,639373,446653,527038,452678,453943,642708,493316,501571,457803,"55.1413","0.404","0.348","1.25",1,1,1,2,74,"5","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"FF","2018-04-17","96.3","-0.0558","5.9647","Trea Turner",607208,639373,"null","ball",,,,,"13","null","R","R","R","NYM","WSH","B","null","null",2,1,2018,"-0.4692","1.5433","-0.1904","1.4223","null","null","null",0,9,"Top","null","null",,,446653,,"180418_020813","0.6758","-139.8191","-9.7717","-6.1869","31.2206","-10.3826","3.4090","1.5513","null","null","null","95.2320","2363","5.7730",529668,639373,446653,527038,452678,453943,642708,493316,501571,457803,"54.7270","null","null","null","null","null","null","null",74,"4","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"FF","2018-04-17","96.7","-0.0098","6.0020","Trea Turner",607208,639373,"null","foul",,,,,"1","null","R","R","R","NYM","WSH","S","null","null",2,0,2018,"-0.6788","1.6999","-0.6251","3.0045","null","null","null",0,9,"Top","null","null",,,446653,,"180418_020754","-0.1517","-140.4271","-5.9749","-8.5673","33.9692","-9.4722","3.3976","1.5083","185","76.4","23.7250","94.4640","2203","5.2510",529668,639373,446653,527038,452678,453943,642708,493316,501571,457803,"55.2486","null","null","null","null","null","null","null",74,"3","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"FF","2018-04-17","95.8","-0.0268","5.9330","Trea Turner",607208,639373,"null","ball",,,,,"11","null","R","R","R","NYM","WSH","B","null","null",1,0,2018,"-0.4534","1.6075","-1.2659","2.9396","null","null","null",0,9,"Top","null","null",,,446653,,"180418_020738","-2.2443","-139.2224","-5.7283","-5.1948","33.8393","-10.6977","3.4670","1.5890","null","null","null","94.4400","2164","5.7540",529668,639373,446653,527038,452678,453943,642708,493316,501571,457803,"54.7453","null","null","null","null","null","null","null",74,"2","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"FF","2018-04-17","97.2","-0.0748","5.9509","Trea Turner",607208,639373,"null","ball",,,,,"11","null","R","R","R","NYM","WSH","B","null","null",0,0,2018,"-0.5004","1.5217","-1.2351","3.3049","null","null","null",0,9,"Top","null","null",,,446653,,"180418_020724","-1.9706","-141.3988","-4.8430","-6.0541","31.1924","-11.6318","3.3660","1.4868","null","null","null","95.5950","2356","5.3050",529668,639373,446653,527038,452678,453943,642708,493316,501571,457803,"55.1943","null","null","null","null","null","null","null",74,"1","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"FT","2018-04-17","93.9","-1.6131","5.8577","Trea Turner",607208,607229,"walk","ball",,,,,"13","Trea Turner walks.  ","R","R","R","NYM","WSH","B","null","null",3,2,2018,"-1.4569","0.5539","-1.3195","1.4517","null","null","null",0,7,"Top","null","null",,,621512,,"180418_011939","3.9398","-136.6229","-6.9225","-19.0127","27.5067","-24.0596","3.4304","1.4654","null","null","null","93.9510","2111","6.1340",529668,607229,621512,527038,452678,453943,642708,493316,501571,457803,"54.3660","null","null","0.70",1,0,0,"null",55,"7","2-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard"
